event_id,user_id,event_timestamp,country,city,region,latitude,longitude,store_visit,traffic_source
E000552,U00377,2026-06-09T12:31:42,India,Bengaluru,Karnataka,12.92554,77.548038,No,Organic
E000553,U00156,2026-06-02T17:12:01,USA,New York,New York,40.701912,-74.051037,No,Organic
E000554,U00393,2025-09-20T11:17:36,UAE,Dubai,Dubai,25.163402,55.223209,No,Paid Search
E000555,U00334,2025-06-07T14:40:10,UK,London,England,51.544941,-0.137536,No,Direct
E000556,U00216,2026-05-25T02:33:38,India,Pune,Maharashtra,18.569235,73.838727,No,Email
E000557,U00103,2025-01-10T23:47:33,Germany,Berlin,Berlin,52.541277,13.438261,Yes,Organic
E000558,U00270,2026-04-08T07:07:14,India,Bengaluru,Karnataka,12.993838,77.603533,No,Organic
E000559,U00002,2025-08-29T13:38:50,USA,New York,New York,40.707137,-74.044604,No,Referral
E000560,U00119,2025-09-18T22:02:44,India,Bengaluru,Karnataka,12.938949,77.60897,No,Social
E000561,U00308,2025-05-20T14:02:50,India,Mumbai,Maharashtra,19.05951,72.915778,No,Organic
E000562,U00135,2025-06-21T08:44:59,Germany,Berlin,Berlin,52.54396,13.359937,No,Email
E000563,U00202,2025-05-13T08:22:06,Singapore,Singapore,Singapore,1.310952,103.846831,No,Direct
E000564,U00072,2025-04-17T11:49:46,India,Bengaluru,Karnataka,12.972784,77.625677,No,Email
E000565,U00390,2026-03-21T08:19:03,USA,New York,New York,40.669478,-73.970695,No,Email
E000566,U00178,2025-06-21T02:27:56,India,Hyderabad,Telangana,17.41191,78.52138,Yes,Organic
E000567,U00109,2026-06-08T18:40:04,India,Bengaluru,Karnataka,13.019548,77.612688,No,Paid Search
E000568,U00104,2026-04-15T15:41:04,India,Bengaluru,Karnataka,13.007802,77.587865,No,Referral
E000569,U00300,2025-04-07T22:17:28,India,Hyderabad,Telangana,17.432873,78.446166,No,Paid Search
E000570,U00209,2025-10-04T11:54:56,Singapore,Singapore,Singapore,1.36274,103.817237,No,Direct
E000571,U00246,2026-06-21T00:00:25,India,Mumbai,Maharashtra,19.066554,72.876282,No,Referral
E000572,U00065,2026-05-27T05:46:31,UK,London,England,51.505072,-0.090627,No,Paid Search
E000573,U00270,2026-06-01T08:47:42,Singapore,Singapore,Singapore,1.394784,103.813044,No,Organic
E000574,U00398,2026-05-13T00:13:59,India,Mumbai,Maharashtra,19.098871,72.867351,Yes,Email
E000575,U00222,2025-12-04T20:38:23,India,Delhi,Delhi,28.623112,77.177408,No,Direct
E000576,U00100,2025-12-14T14:52:01,USA,New York,New York,40.663919,-73.986076,No,Organic
E000577,U00096,2026-03-04T10:16:42,Singapore,Singapore,Singapore,1.401051,103.802286,No,Referral
E000578,U00150,2026-03-28T02:31:37,USA,New York,New York,40.759546,-74.055932,No,Social
E000579,U00175,2026-04-29T11:59:47,Germany,Berlin,Berlin,52.523546,13.368558,No,Email
E000580,U00254,2025-10-23T07:06:17,India,Delhi,Delhi,28.607283,77.256453,No,Referral
E000581,U00380,2026-02-18T08:56:50,India,Pune,Maharashtra,18.561613,73.843636,Yes,Organic
E000582,U00149,2025-04-07T22:24:42,India,Mumbai,Maharashtra,19.117846,72.921819,No,Organic
E000583,U00097,2026-03-21T00:27:43,Singapore,Singapore,Singapore,1.335066,103.824944,Yes,Paid Search
E000584,U00203,2025-09-30T13:36:06,Germany,Berlin,Berlin,52.565727,13.441297,No,Referral
E000585,U00158,2026-02-13T05:33:39,USA,New York,New York,40.70694,-73.991171,No,Organic
E000586,U00309,2025-05-23T15:13:01,UAE,Dubai,Dubai,25.232187,55.221236,No,Referral
E000587,U00252,2025-09-29T12:39:28,India,Delhi,Delhi,28.616185,77.203721,No,Organic
E000588,U00302,2025-06-02T09:00:12,India,Pune,Maharashtra,18.534656,73.884094,Yes,Organic
E000589,U00330,2026-01-29T22:26:30,India,Delhi,Delhi,28.59789,77.160319,No,Direct
E000590,U00387,2025-01-18T19:57:46,India,Bengaluru,Karnataka,12.970941,77.561692,No,Direct
E000591,U00083,2025-06-26T08:44:28,Germany,Berlin,Berlin,52.504463,13.454546,No,Email
E000592,U00288,2025-01-13T04:14:45,Germany,Berlin,Berlin,52.491082,13.366907,No,Organic
E000593,U00101,2025-01-16T09:20:25,India,Bengaluru,Karnataka,12.999846,77.594447,No,Social
E000594,U00217,2025-04-18T21:08:59,India,Delhi,Delhi,28.65437,77.224121,No,Referral
E000595,U00406,2026-05-09T06:18:29,UK,London,England,51.493548,-0.130643,No,Organic
E000596,U00048,2026-05-14T15:45:56,UAE,Dubai,Dubai,25.204282,55.298989,No,Social
E000597,U00189,2025-11-13T21:47:49,Singapore,Singapore,Singapore,1.396704,103.865903,No,Email
E000598,U00253,2025-06-11T18:35:42,India,Hyderabad,Telangana,17.33997,78.474743,No,Social
E000599,U00170,2025-02-20T22:33:52,India,Hyderabad,Telangana,17.428974,78.458587,No,Direct
E000600,U00340,2025-11-22T07:36:52,Singapore,Singapore,Singapore,1.391732,103.867318,No,Referral
E000601,U00260,2025-06-04T00:33:50,India,Pune,Maharashtra,18.537026,73.893958,No,Referral
E000602,U00336,2026-03-01T21:25:37,India,Pune,Maharashtra,18.536535,73.899383,No,Direct
E000603,U00111,2025-12-04T05:38:17,India,Delhi,Delhi,28.649368,77.242212,No,Social
E000604,U00340,2025-12-24T20:30:08,USA,New York,New York,40.694119,-74.040574,No,Referral
E000605,U00312,2025-08-14T19:33:25,UK,London,England,51.457658,-0.126811,Yes,Direct
E000606,U00112,2026-05-26T05:15:54,Singapore,Singapore,Singapore,1.379245,103.830808,No,Social
E000607,U00221,2026-04-09T18:03:38,India,Hyderabad,Telangana,17.359386,78.53424,No,Referral
E000608,U00405,2025-08-26T08:49:34,India,Bengaluru,Karnataka,12.957203,77.620916,No,Organic
E000609,U00090,2026-02-18T05:24:58,UAE,Dubai,Dubai,25.254253,55.223988,No,Email
E000610,U00235,2025-06-03T01:43:14,India,Delhi,Delhi,28.637182,77.159819,No,Referral
E000611,U00229,2025-06-26T12:44:29,India,Pune,Maharashtra,18.527114,73.876394,No,Email
E000612,U00139,2026-05-09T04:04:08,India,Delhi,Delhi,28.648354,77.218029,No,Social
E000613,U00033,2025-11-24T13:14:47,India,Bengaluru,Karnataka,12.945769,77.637138,Yes,Referral
E000614,U00068,2026-06-20T06:16:14,UAE,Dubai,Dubai,25.165794,55.224645,No,Organic
E000615,U00095,2026-03-13T18:32:04,India,Hyderabad,Telangana,17.434246,78.439016,Yes,Paid Search
E000616,U00238,2026-04-09T09:53:49,UAE,Dubai,Dubai,25.177498,55.227273,No,Direct
E000617,U00318,2025-09-14T19:02:58,India,Pune,Maharashtra,18.552836,73.88176,Yes,Direct
E000618,U00181,2026-03-24T11:21:55,India,Mumbai,Maharashtra,19.037168,72.8516,Yes,Paid Search
E000619,U00419,2025-07-25T04:54:13,Singapore,Singapore,Singapore,1.337897,103.858292,Yes,Email
E000620,U00177,2025-03-28T05:22:01,Singapore,Singapore,Singapore,1.392711,103.850412,No,Referral
E000621,U00284,2026-06-10T18:16:33,UAE,Dubai,Dubai,25.204391,55.273653,No,Social
E000622,U00388,2025-12-02T01:40:17,UAE,Dubai,Dubai,25.250256,55.246754,No,Referral
E000623,U00041,2026-01-06T05:08:51,India,Mumbai,Maharashtra,19.08446,72.860118,No,Social
E000624,U00351,2025-06-20T19:35:49,UAE,Dubai,Dubai,25.23768,55.252066,No,Direct
E000625,U00243,2025-05-25T20:10:58,India,Bengaluru,Karnataka,13.013981,77.586388,No,Organic
E000626,U00129,2025-10-27T05:58:35,Singapore,Singapore,Singapore,1.347663,103.794545,Yes,Paid Search
E000627,U00192,2025-11-25T16:37:02,India,Mumbai,Maharashtra,19.09278,72.910746,No,Direct
E000628,U00052,2025-05-15T23:51:49,India,Delhi,Delhi,28.640005,77.184733,No,Organic
E000629,U00402,2026-05-24T18:08:08,USA,New York,New York,40.688554,-74.044147,No,Paid Search
E000630,U00218,2026-03-20T12:34:59,India,Bengaluru,Karnataka,12.980516,77.637891,Yes,Referral
E000631,U00121,2026-04-26T09:03:01,Singapore,Singapore,Singapore,1.32615,103.84881,No,Organic
E000632,U00160,2025-09-18T15:47:31,Singapore,Singapore,Singapore,1.376573,103.863902,Yes,Social
E000633,U00065,2026-06-10T23:32:35,Germany,Berlin,Berlin,52.552151,13.408985,No,Email
E000634,U00089,2025-06-17T05:43:33,UK,London,England,51.479956,-0.097217,No,Paid Search
E000635,U00020,2025-08-28T16:16:56,USA,New York,New York,40.754776,-74.002941,No,Organic
E000636,U00190,2026-04-18T02:20:17,India,Hyderabad,Telangana,17.400021,78.442418,No,Email
E000637,U00075,2026-03-06T12:14:21,India,Hyderabad,Telangana,17.371627,78.522602,Yes,Direct
E000638,U00242,2025-10-09T00:39:44,India,Pune,Maharashtra,18.481107,73.832235,No,Email
E000639,U00033,2025-03-27T14:15:37,Singapore,Singapore,Singapore,1.348756,103.830438,No,Social
E000640,U00133,2025-05-31T17:57:36,Germany,Berlin,Berlin,52.472428,13.383524,No,Referral
E000641,U00315,2025-10-17T08:07:47,India,Pune,Maharashtra,18.53509,73.831573,Yes,Organic
E000642,U00341,2026-03-31T13:57:29,India,Bengaluru,Karnataka,12.990168,77.630175,No,Organic
E000643,U00350,2026-03-31T00:44:16,India,Mumbai,Maharashtra,19.058069,72.8685,Yes,Direct
E000644,U00401,2025-09-21T21:03:50,UK,London,England,51.517696,-0.138617,No,Email
E000645,U00219,2025-04-20T17:10:34,India,Pune,Maharashtra,18.556123,73.857623,No,Organic
E000646,U00420,2026-04-26T10:39:57,India,Bengaluru,Karnataka,12.994715,77.593517,Yes,Organic
E000647,U00039,2025-09-08T07:25:04,Germany,Berlin,Berlin,52.524994,13.394707,No,Direct
E000648,U00396,2025-01-21T21:32:45,UK,London,England,51.500715,-0.129195,No,Referral
E000649,U00227,2026-05-15T19:08:15,USA,New York,New York,40.731044,-74.007268,No,Referral
E000650,U00101,2025-02-13T20:51:28,Germany,Berlin,Berlin,52.554049,13.363098,No,Social
E000651,U00004,2025-04-12T16:45:07,India,Bengaluru,Karnataka,12.922635,77.643419,No,Email
E000652,U00314,2025-01-27T13:48:59,USA,New York,New York,40.687204,-74.006563,No,Direct
E000653,U00088,2026-04-07T17:15:51,India,Hyderabad,Telangana,17.398795,78.52475,No,Email
E000654,U00333,2025-02-06T21:54:47,UK,London,England,51.533323,-0.172877,No,Referral
E000655,U00236,2026-06-12T17:18:23,India,Pune,Maharashtra,18.497714,73.875184,No,Direct
E000656,U00123,2025-11-26T07:15:51,India,Mumbai,Maharashtra,19.079647,72.90006,No,Organic
E000657,U00282,2026-06-01T13:04:20,India,Bengaluru,Karnataka,12.929152,77.568959,Yes,Paid Search
E000658,U00052,2025-07-09T06:36:21,India,Mumbai,Maharashtra,19.030847,72.902734,Yes,Email
E000659,U00077,2025-01-03T06:28:12,India,Bengaluru,Karnataka,12.931655,77.57565,Yes,Referral
E000660,U00089,2025-01-25T11:41:32,USA,New York,New York,40.679706,-73.976391,No,Direct
E000661,U00386,2026-06-07T01:11:40,India,Pune,Maharashtra,18.538914,73.81438,No,Organic
E000662,U00122,2026-02-22T11:11:10,Singapore,Singapore,Singapore,1.324326,103.85391,No,Direct
E000663,U00126,2025-10-23T10:42:55,India,Mumbai,Maharashtra,19.090851,72.897841,No,Email
E000664,U00249,2025-11-29T18:09:13,USA,New York,New York,40.722051,-74.025374,No,Organic
E000665,U00132,2026-06-27T17:37:56,India,Bengaluru,Karnataka,12.923913,77.55754,No,Organic
E000666,U00223,2025-07-07T12:50:45,UK,London,England,51.548532,-0.131925,No,Social
E000667,U00311,2025-09-07T01:10:53,India,Bengaluru,Karnataka,13.001046,77.611729,Yes,Paid Search
E000668,U00392,2025-03-27T12:57:24,UK,London,England,51.457842,-0.140469,No,Referral
E000669,U00156,2025-10-09T00:34:22,India,Mumbai,Maharashtra,19.088222,72.907555,No,Social
E000670,U00203,2025-09-25T06:48:30,Singapore,Singapore,Singapore,1.362651,103.783977,No,Organic
E000671,U00041,2025-07-03T13:27:41,Germany,Berlin,Berlin,52.488606,13.397779,No,Direct
E000672,U00257,2025-11-19T13:15:45,India,Mumbai,Maharashtra,19.09481,72.895273,No,Email
E000673,U00069,2025-11-09T00:41:48,India,Pune,Maharashtra,18.528865,73.846779,No,Email
E000674,U00191,2025-10-10T07:19:07,UK,London,England,51.51159,-0.083604,No,Email
E000675,U00269,2026-01-07T03:20:51,India,Mumbai,Maharashtra,19.04556,72.912307,No,Organic
E000676,U00336,2025-08-13T05:34:02,India,Delhi,Delhi,28.636844,77.180742,No,Organic
E000677,U00196,2025-05-17T15:10:36,India,Hyderabad,Telangana,17.364712,78.475798,No,Paid Search
E000678,U00057,2025-02-25T15:03:47,India,Pune,Maharashtra,18.470485,73.901843,No,Email
E000679,U00344,2025-03-21T10:22:41,India,Mumbai,Maharashtra,19.09442,72.845112,No,Social
E000680,U00273,2025-11-24T09:17:45,USA,New York,New York,40.685476,-73.995903,Yes,Email
E000681,U00199,2025-09-01T06:21:15,India,Hyderabad,Telangana,17.38292,78.520872,No,Referral
E000682,U00012,2025-06-18T02:55:54,Singapore,Singapore,Singapore,1.361416,103.860039,No,Referral
E000683,U00113,2026-01-13T19:33:04,India,Pune,Maharashtra,18.470699,73.83453,No,Direct
E000684,U00041,2025-09-25T14:13:57,India,Pune,Maharashtra,18.510556,73.829401,No,Paid Search
E000685,U00305,2025-03-30T05:56:00,India,Delhi,Delhi,28.641846,77.229695,No,Paid Search
E000686,U00307,2025-06-23T06:01:54,UK,London,England,51.550704,-0.13927,No,Organic
E000687,U00352,2025-04-23T17:51:56,India,Hyderabad,Telangana,17.339988,78.510983,No,Organic
E000688,U00081,2025-08-07T01:51:14,USA,New York,New York,40.707966,-74.043172,No,Referral
E000689,U00229,2026-06-26T00:08:07,India,Pune,Maharashtra,18.472442,73.860347,No,Email
E000690,U00347,2025-12-15T03:02:45,India,Bengaluru,Karnataka,13.006398,77.592646,No,Direct
E000691,U00245,2025-08-10T06:09:55,USA,New York,New York,40.728417,-73.972737,No,Email
E000692,U00070,2025-03-24T16:28:31,Germany,Berlin,Berlin,52.530027,13.386572,No,Organic
E000693,U00172,2025-11-21T06:55:49,India,Hyderabad,Telangana,17.389629,78.477622,No,Direct
E000694,U00053,2025-01-08T07:28:26,India,Mumbai,Maharashtra,19.081289,72.881154,No,Email
E000695,U00362,2025-09-01T09:53:02,India,Pune,Maharashtra,18.533584,73.875171,No,Paid Search
E000696,U00049,2025-05-11T14:47:05,India,Mumbai,Maharashtra,19.125315,72.847712,No,Social
E000697,U00386,2025-11-18T21:18:23,UAE,Dubai,Dubai,25.199663,55.238601,Yes,Referral
E000698,U00288,2026-01-29T21:20:17,India,Hyderabad,Telangana,17.39588,78.458492,Yes,Referral
E000699,U00303,2026-05-19T12:38:00,India,Pune,Maharashtra,18.522956,73.875674,No,Referral
E000700,U00086,2026-06-26T22:03:33,India,Bengaluru,Karnataka,12.960796,77.642403,Yes,Paid Search
E000701,U00253,2025-09-28T08:17:25,India,Bengaluru,Karnataka,12.971559,77.587202,Yes,Direct
E000702,U00354,2025-06-01T01:10:57,India,Delhi,Delhi,28.575392,77.18118,No,Organic
E000703,U00270,2025-09-13T20:53:18,India,Pune,Maharashtra,18.478088,73.868092,No,Organic
E000704,U00029,2025-07-08T11:44:43,India,Bengaluru,Karnataka,12.952647,77.604805,No,Paid Search
E000705,U00265,2025-09-16T13:51:36,Germany,Berlin,Berlin,52.505726,13.384585,No,Social
E000706,U00121,2026-06-13T05:39:22,Singapore,Singapore,Singapore,1.392481,103.851833,No,Referral
E000707,U00247,2025-08-05T06:42:54,USA,New York,New York,40.73865,-74.043634,No,Paid Search
E000708,U00165,2025-09-23T15:49:19,Germany,Berlin,Berlin,52.533212,13.36955,Yes,Social
E000709,U00095,2025-09-08T15:01:41,India,Mumbai,Maharashtra,19.109363,72.897756,No,Organic
E000710,U00092,2025-03-24T13:27:28,India,Hyderabad,Telangana,17.418207,78.523465,No,Paid Search
E000711,U00357,2026-02-25T23:36:44,India,Pune,Maharashtra,18.510982,73.810432,No,Referral
E000712,U00107,2026-03-07T23:18:58,Germany,Berlin,Berlin,52.496112,13.380821,No,Paid Search
E000713,U00027,2026-04-14T10:44:35,India,Mumbai,Maharashtra,19.057395,72.849463,Yes,Email
E000714,U00173,2026-04-28T22:29:27,Germany,Berlin,Berlin,52.509994,13.421148,Yes,Referral
E000715,U00404,2026-03-26T22:50:19,Singapore,Singapore,Singapore,1.371676,103.800385,No,Paid Search
E000716,U00384,2026-04-20T19:03:56,India,Hyderabad,Telangana,17.426467,78.439911,No,Paid Search
E000717,U00097,2025-09-13T05:57:31,India,Mumbai,Maharashtra,19.07209,72.891305,No,Organic
E000718,U00106,2025-06-17T14:39:58,Singapore,Singapore,Singapore,1.342146,103.776237,No,Email
E000719,U00245,2026-06-22T19:28:07,India,Pune,Maharashtra,18.563831,73.851982,Yes,Email
E000720,U00362,2025-05-21T00:17:03,India,Pune,Maharashtra,18.541061,73.904162,No,Direct
E000721,U00139,2025-03-15T01:21:39,India,Delhi,Delhi,28.628534,77.232498,No,Referral
E000722,U00345,2025-07-10T18:56:28,India,Pune,Maharashtra,18.551476,73.812833,Yes,Paid Search
E000723,U00049,2026-02-27T18:04:47,Singapore,Singapore,Singapore,1.333367,103.859979,Yes,Social
E000724,U00284,2025-07-30T07:10:02,India,Hyderabad,Telangana,17.361846,78.466353,Yes,Direct
E000725,U00414,2025-10-13T17:19:38,India,Bengaluru,Karnataka,12.937334,77.572551,Yes,Referral
E000726,U00047,2025-04-02T15:57:54,India,Hyderabad,Telangana,17.378922,78.471804,No,Referral
E000727,U00214,2025-08-01T19:04:02,Singapore,Singapore,Singapore,1.367837,103.867787,Yes,Referral
E000728,U00099,2026-04-28T08:13:34,India,Hyderabad,Telangana,17.345305,78.486199,No,Direct
E000729,U00164,2025-08-30T14:19:08,India,Mumbai,Maharashtra,19.115725,72.874446,No,Paid Search
E000730,U00351,2026-05-08T00:08:04,India,Hyderabad,Telangana,17.418877,78.535712,No,Referral
E000731,U00400,2025-02-24T20:03:47,India,Delhi,Delhi,28.602454,77.166609,Yes,Paid Search
E000732,U00093,2026-03-25T20:58:15,UAE,Dubai,Dubai,25.193133,55.28245,No,Paid Search
E000733,U00246,2025-10-24T21:18:11,India,Bengaluru,Karnataka,12.985017,77.56205,No,Email
E000734,U00308,2025-05-15T13:58:09,Germany,Berlin,Berlin,52.536397,13.454898,No,Referral
E000735,U00048,2026-03-18T16:59:05,UAE,Dubai,Dubai,25.178173,55.274526,No,Organic
E000736,U00347,2025-01-13T14:47:01,USA,New York,New York,40.741044,-74.036813,No,Paid Search
E000737,U00077,2025-08-17T09:36:11,India,Hyderabad,Telangana,17.347682,78.502071,Yes,Email
E000738,U00210,2025-05-29T14:22:42,India,Delhi,Delhi,28.615139,77.177782,Yes,Social
E000739,U00122,2025-07-19T21:25:52,USA,New York,New York,40.71668,-74.032993,Yes,Social
E000740,U00196,2025-12-05T18:59:03,India,Mumbai,Maharashtra,19.119907,72.901458,No,Social
E000741,U00186,2025-08-12T16:09:07,India,Bengaluru,Karnataka,12.972373,77.622205,Yes,Paid Search
E000742,U00069,2026-03-07T16:21:03,USA,New York,New York,40.68046,-73.961622,No,Organic
E000743,U00012,2026-03-25T15:34:29,UK,London,England,51.484099,-0.143597,No,Paid Search
E000744,U00414,2026-04-28T16:54:37,USA,New York,New York,40.72616,-73.962405,No,Referral
E000745,U00324,2025-01-07T09:55:00,India,Hyderabad,Telangana,17.422914,78.528816,Yes,Email
E000746,U00168,2025-06-12T17:54:32,Germany,Berlin,Berlin,52.557362,13.397195,No,Organic
E000747,U00235,2025-04-07T18:43:38,UK,London,England,51.497686,-0.17312,No,Referral
E000748,U00409,2026-04-03T06:13:05,India,Pune,Maharashtra,18.470853,73.882902,No,Paid Search
E000749,U00141,2025-08-10T05:05:34,USA,New York,New York,40.713666,-74.010467,No,Referral
E000750,U00223,2025-11-30T18:10:44,Singapore,Singapore,Singapore,1.368796,103.821434,No,Referral
E000751,U00210,2026-06-29T07:47:18,Germany,Berlin,Berlin,52.527939,13.400699,Yes,Direct
E000752,U00222,2026-03-30T19:03:41,India,Bengaluru,Karnataka,13.008818,77.631254,Yes,Social
E000753,U00014,2025-06-16T21:53:31,Germany,Berlin,Berlin,52.514031,13.363204,No,Social
E000754,U00184,2025-11-22T07:34:54,UK,London,England,51.467463,-0.138381,No,Social
E000755,U00373,2026-01-28T09:17:49,India,Bengaluru,Karnataka,12.986862,77.552257,No,Organic
E000756,U00134,2026-03-14T06:37:00,India,Mumbai,Maharashtra,19.064436,72.893919,No,Direct
E000757,U00189,2026-04-20T08:12:12,India,Delhi,Delhi,28.584341,77.228429,No,Email
E000758,U00143,2025-09-09T19:37:18,Germany,Berlin,Berlin,52.521712,13.356865,No,Organic
E000759,U00363,2026-03-24T20:52:00,UAE,Dubai,Dubai,25.232954,55.261653,No,Paid Search
E000760,U00365,2025-07-25T06:47:16,UK,London,England,51.491516,-0.173044,No,Referral
E000761,U00275,2026-04-02T13:53:47,Singapore,Singapore,Singapore,1.30931,103.852944,Yes,Social
E000762,U00067,2025-09-14T15:49:06,UK,London,England,51.469637,-0.081703,Yes,Direct
E000763,U00252,2025-11-29T07:22:37,India,Pune,Maharashtra,18.524292,73.893829,No,Email
E000764,U00323,2025-11-16T10:40:03,India,Hyderabad,Telangana,17.386416,78.515659,No,Paid Search
E000765,U00389,2025-11-13T06:49:50,USA,New York,New York,40.727483,-73.998703,No,Organic
E000766,U00114,2025-01-15T17:09:59,Singapore,Singapore,Singapore,1.321686,103.821015,No,Organic
E000767,U00073,2025-12-08T04:40:42,India,Bengaluru,Karnataka,12.998578,77.629615,No,Email
E000768,U00313,2026-05-19T17:19:44,Germany,Berlin,Berlin,52.503346,13.451684,Yes,Social
E000769,U00363,2026-01-16T09:08:45,USA,New York,New York,40.748765,-74.041257,No,Referral
E000770,U00111,2025-10-28T19:37:56,Singapore,Singapore,Singapore,1.377999,103.774677,No,Paid Search
E000771,U00111,2025-07-17T01:51:34,India,Bengaluru,Karnataka,13.016135,77.619336,No,Social
E000772,U00261,2026-04-10T06:51:22,India,Pune,Maharashtra,18.533287,73.832516,No,Direct
E000773,U00346,2025-04-27T22:15:15,India,Pune,Maharashtra,18.493663,73.860422,Yes,Social
E000774,U00366,2025-02-07T03:22:35,UK,London,England,51.525163,-0.168722,No,Paid Search
E000775,U00183,2025-12-25T01:21:58,India,Mumbai,Maharashtra,19.114591,72.857845,No,Email
E000776,U00199,2025-07-10T07:11:12,India,Delhi,Delhi,28.63142,77.248019,No,Email
E000777,U00315,2026-03-07T12:18:15,USA,New York,New York,40.694116,-74.051886,No,Referral
E000778,U00254,2025-10-18T18:05:14,UK,London,England,51.538572,-0.151103,No,Direct
E000779,U00258,2025-09-17T15:28:24,India,Hyderabad,Telangana,17.400006,78.530795,Yes,Social
E000780,U00130,2025-01-22T08:34:09,India,Pune,Maharashtra,18.515013,73.85267,No,Paid Search
E000781,U00244,2025-08-07T13:32:14,UK,London,England,51.496129,-0.135611,Yes,Paid Search
E000782,U00240,2025-10-03T11:55:42,India,Bengaluru,Karnataka,13.01743,77.592602,Yes,Referral
E000783,U00039,2025-09-04T06:59:13,UK,London,England,51.492273,-0.147795,No,Paid Search
E000784,U00404,2025-01-26T02:27:18,India,Pune,Maharashtra,18.476339,73.865536,No,Organic
E000785,U00408,2025-11-14T17:04:49,Germany,Berlin,Berlin,52.555111,13.428847,No,Social
E000786,U00370,2025-07-24T13:58:28,USA,New York,New York,40.677802,-73.981513,No,Referral
E000787,U00126,2025-09-23T14:31:49,UAE,Dubai,Dubai,25.220269,55.263067,No,Paid Search
E000788,U00017,2026-05-06T08:14:39,India,Delhi,Delhi,28.658049,77.201984,No,Direct
E000789,U00239,2025-01-23T10:47:37,India,Bengaluru,Karnataka,13.00777,77.548282,No,Referral
E000790,U00418,2025-08-27T23:17:23,India,Mumbai,Maharashtra,19.033014,72.901261,No,Direct
E000791,U00308,2026-06-20T11:59:51,UAE,Dubai,Dubai,25.237247,55.22858,No,Referral
E000792,U00161,2025-03-04T09:49:43,Germany,Berlin,Berlin,52.529157,13.39491,Yes,Organic
E000793,U00230,2025-08-03T21:43:22,UAE,Dubai,Dubai,25.205038,55.295688,No,Organic
E000794,U00218,2025-03-14T05:49:15,India,Hyderabad,Telangana,17.408017,78.483738,No,Direct
E000795,U00144,2025-12-25T12:04:11,Singapore,Singapore,Singapore,1.353212,103.836693,No,Email
E000796,U00197,2026-03-02T07:15:35,Singapore,Singapore,Singapore,1.369221,103.85565,No,Direct
E000797,U00069,2025-10-14T12:03:02,Germany,Berlin,Berlin,52.471582,13.392286,No,Referral
E000798,U00317,2025-02-22T15:52:21,Germany,Berlin,Berlin,52.507493,13.407675,No,Paid Search
E000799,U00093,2026-03-23T00:49:28,India,Pune,Maharashtra,18.539566,73.807061,No,Email
E000800,U00162,2025-08-05T02:45:35,Singapore,Singapore,Singapore,1.392927,103.855337,No,Direct
E000801,U00080,2025-02-22T02:33:40,India,Pune,Maharashtra,18.532714,73.848933,No,Social
E000802,U00199,2025-10-20T02:56:44,India,Mumbai,Maharashtra,19.047628,72.836524,Yes,Email
E000803,U00283,2026-04-04T20:57:06,India,Hyderabad,Telangana,17.380107,78.461064,No,Social
E000804,U00086,2025-07-22T20:11:30,UK,London,England,51.530523,-0.127566,No,Social
E000805,U00135,2025-08-08T01:20:43,India,Delhi,Delhi,28.564166,77.191731,Yes,Direct
E000806,U00259,2026-01-09T11:42:33,India,Delhi,Delhi,28.655532,77.181593,No,Social
E000807,U00359,2025-11-12T13:44:36,India,Mumbai,Maharashtra,19.079727,72.902472,No,Email
E000808,U00105,2025-10-12T15:28:30,UK,London,England,51.487445,-0.157221,Yes,Direct
E000809,U00192,2025-06-01T22:09:43,India,Pune,Maharashtra,18.471266,73.842234,No,Email
E000810,U00108,2026-04-29T02:56:04,UAE,Dubai,Dubai,25.208251,55.228653,No,Referral
E000811,U00251,2026-03-04T11:46:38,UAE,Dubai,Dubai,25.21857,55.290177,No,Social
E000812,U00296,2026-02-10T20:22:32,Germany,Berlin,Berlin,52.550673,13.360789,No,Direct
E000813,U00284,2025-10-19T08:31:19,India,Mumbai,Maharashtra,19.117667,72.924813,No,Referral
E000814,U00318,2025-05-19T02:42:10,India,Mumbai,Maharashtra,19.063679,72.862216,Yes,Paid Search
E000815,U00391,2026-03-21T05:43:42,India,Mumbai,Maharashtra,19.08476,72.858805,Yes,Direct
E000816,U00273,2025-02-20T12:15:33,India,Bengaluru,Karnataka,12.994834,77.643875,No,Email
E000817,U00419,2025-05-15T09:52:28,India,Pune,Maharashtra,18.496312,73.877058,No,Paid Search
E000818,U00295,2025-12-26T20:43:46,India,Mumbai,Maharashtra,19.094914,72.91533,No,Paid Search
E000819,U00053,2025-05-15T16:12:10,India,Bengaluru,Karnataka,13.005642,77.618151,Yes,Social
E000820,U00047,2025-03-09T16:42:22,India,Delhi,Delhi,28.611118,77.178319,No,Email
E000821,U00329,2025-10-04T19:00:11,India,Mumbai,Maharashtra,19.045664,72.836085,No,Organic
E000822,U00031,2025-08-27T16:42:28,India,Mumbai,Maharashtra,19.058073,72.831599,No,Email
E000823,U00052,2025-02-06T20:34:52,UK,London,England,51.510482,-0.110428,No,Direct
E000824,U00340,2025-09-01T00:10:19,Singapore,Singapore,Singapore,1.338156,103.824703,No,Email
E000825,U00167,2025-08-24T19:03:49,Singapore,Singapore,Singapore,1.325838,103.849822,Yes,Referral
E000826,U00209,2026-04-22T19:27:07,India,Delhi,Delhi,28.623664,77.168828,No,Referral
